지점,지점명,일시,습도,16 방위 풍향,풍속,강수량,현지기압,해면기압,변화량 기압,이슬점 온도,기온,최고 기온,최저 기온
47108,서울,2000-06-28 15:00,86.3,29,4,,995.1,1005,.7,20.3,22.7,,
47108,서울,2000-06-28 18:00,88.4,27,3,,994.3,1004.3,.8,20.2,22.2,,
47108,서울,2000-06-28 21:00,93.5,27,2,,995,1005,.7,20.3,21.4,,
47108,서울,2000-06-29 00:00,80.2,9,1,,994.1,1003.9,.9,19.8,23.4,,20.9
47108,서울,2000-06-29 03:00,70.2,18,2,,993.7,1003.5,.4,19.2,25,,
47108,서울,2000-06-29 06:00,75.1,11,2,,990.9,1000.7,2.8,20.1,24.8,,
47108,서울,2000-06-29 09:00,79.5,14,2,,989.5,999.4,1.3,21.2,25,,
47108,서울,2000-06-29 12:00,93.5,9,4,9,990.2,1000,.7,21.3,22.4,25.7,
47108,서울,2000-06-29 15:00,94.7,18,2,,990.4,1000.3,.2,21.5,22.4,,
47108,서울,2000-06-29 18:00,91.2,23,5,,990.5,1000.3,.1,20.6,22.1,,
47108,서울,2000-06-29 21:00,91.1,23,3,,992.3,1002.4,1.8,19.5,21,,
47108,서울,2000-06-30 00:00,55,23,5,16,994.4,1004.3,2.1,12,21.4,,20.5
47108,서울,2000-06-30 03:00,83.7,23,9,,995.4,1005.4,1,20.2,23.1,,
47108,서울,2000-06-30 06:00,71.6,23,3,,995.6,1005.5,.2,19.6,25.1,,
47108,서울,2000-06-30 09:00,65,23,4,,995.5,1005.4,.1,19.3,26.4,,
47108,서울,2000-06-30 12:00,80.2,27,3,.1,997.4,1007.4,1.9,19.6,23.2,26.8,
47108,서울,2000-06-30 15:00,83.1,0,0,,999.1,1009.1,1.7,18.7,21.7,,
47108,서울,2000-06-30 18:00,86.1,0,0,,998.9,1008.8,.2,18.4,20.8,,
47108,서울,2000-06-30 21:00,90.5,0,0,,999.7,1009.8,.8,18.6,20.2,,
47108,서울,2000-07-01 00:00,77,5,1,,1000.7,1010.7,.9,20.4,24.7,,19.9
47108,서울,2000-07-01 03:00,59.2,20,3,,1000.7,1010.6,0,19.4,28.1,,
47108,서울,2000-07-01 06:00,53.5,27,3,,1000,1009.8,.7,19.9,30.4,,
47108,서울,2000-07-01 09:00,45.9,23,4,,999.7,1009.4,.3,16,28.8,,
47108,서울,2000-07-01 12:00,70.5,25,3,,1001.2,1011.1,1.5,20.9,26.7,31,
47108,서울,2000-07-01 15:00,72.9,27,3,,1002.5,1012.4,1.3,19.7,24.9,,
47108,서울,2000-07-01 18:00,79.9,32,1,,1002.3,1012.3,.2,21,24.7,,
47108,서울,2000-07-01 21:00,82.3,0,0,,1003.1,1013.1,.8,21,24.2,,
47108,서울,2000-07-02 00:00,74.1,5,1,,1003.7,1013.6,.6,22,27,,24.1
47108,서울,2000-07-02 03:00,54.2,20,4,,1003.1,1012.8,.6,20.3,30.6,,
47108,서울,2000-07-02 06:00,51.1,23,4,,1001.8,1011.5,1.3,21,32.4,,
47108,서울,2000-07-02 09:00,72.7,29,10,,1001.7,1011.4,.1,23.4,28.8,,
47108,서울,2000-07-02 12:00,86.6,27,4,,1003.4,1013.4,1.7,22.7,25.1,33,
47108,서울,2000-07-02 15:00,87,27,1,,1003.7,1013.7,.3,22.3,24.6,,
47108,서울,2000-07-02 18:00,85.4,34,1,,1003.6,1013.6,.1,21.6,24.2,,
47108,서울,2000-07-02 21:00,91.3,0,0,,1003.5,1013.6,.1,22.2,23.7,,
47108,서울,2000-07-03 00:00,69,25,1,,1003.7,1013.6,.2,21.4,27.6,,23.2
47108,서울,2000-07-03 03:00,53.5,29,4,,1002.7,1012.4,1,21,31.6,,
47108,서울,2000-07-03 06:00,51.1,27,4,,1001.6,1011.1,1.1,20.9,32.3,,
47108,서울,2000-07-03 09:00,67.3,27,5,,1001.4,1011.1,.2,22.6,29.3,,
47108,서울,2000-07-03 12:00,71.8,27,4,,1002.6,1012.5,1.2,20.8,26.3,33.2,
47108,서울,2000-07-03 15:00,72.2,32,3,,1002.6,1012.5,0,20.7,26.1,,
47108,서울,2000-07-03 18:00,80.8,5,1,,1002.2,1012.1,.4,20.4,23.9,,
47108,서울,2000-07-03 21:00,82.8,0,0,,1003,1012.9,.8,20.7,23.8,,
47108,서울,2000-07-04 00:00,67.9,2,2,,1002.5,1012.3,.5,22.1,28.6,,23.5
47108,서울,2000-07-04 03:00,49.8,18,2,,1002.5,1012.2,0,20.4,32.2,,
47108,서울,2000-07-04 06:00,61.6,25,7,,1001.3,1010.9,1.2,23.6,31.9,,
47108,서울,2000-07-04 09:00,65.4,34,3,,1001.6,1011.3,.3,23,30.2,,
47108,서울,2000-07-04 12:00,60.1,2,1,.1,1003,1012.8,1.4,18.7,27.1,33.8,
47108,서울,2000-07-04 15:00,70.8,5,2,,1003.4,1013.3,.4,19.8,25.5,,
47108,서울,2000-07-04 18:00,78.3,2,1,,1003.2,1013.2,.2,19.9,23.9,,
47108,서울,2000-07-04 21:00,76.8,5,1,,1004,1014.1,.8,19,23.3,,
47108,서울,2000-07-05 00:00,61.5,2,1,,1004.1,1013.9,.1,20,28.1,,22.8
47108,서울,2000-07-05 03:00,53.9,29,6,,1003.1,1012.8,1,21.3,31.8,,
47108,서울,2000-07-05 06:00,50.1,29,9,,1001.1,1010.8,2,20.5,32.2,,
47108,서울,2000-07-05 09:00,65.8,29,3,,1000.1,1009.8,1,23,30.1,,
47108,서울,2000-07-05 12:00,74.2,29,2,,1000.2,1010,.1,22.3,27.3,33.9,
47108,서울,2000-07-05 15:00,79.6,23,5,,1000.1,1009.9,.1,22.5,26.3,,
47108,서울,2000-07-05 18:00,85,27,2,,999.8,1009.7,.3,22.4,25.1,,
47108,서울,2000-07-05 21:00,88.6,23,1,,999.7,1009.6,.1,22,24,,
47108,서울,2000-07-06 00:00,70.8,9,1,,999,1008.7,.7,22.5,28.3,,23.8
47108,서울,2000-07-06 03:00,54.3,25,7,,997.8,1007.4,1.2,21.7,32.1,,
47108,서울,2000-07-06 06:00,51.6,29,9,,996.1,1005.8,1.7,21.7,33,,
47108,서울,2000-07-06 09:00,51.4,27,4,,994.9,1004.5,1.2,19.7,30.9,,
47108,서울,2000-07-06 12:00,63,23,2,,995.8,1005.5,.9,20.5,28.2,34.2,
47108,서울,2000-07-06 15:00,69.4,27,1,,995.4,1005.2,.4,21.2,27.3,,
47108,서울,2000-07-06 18:00,79.5,25,1,,995.2,1005,.2,21.6,25.4,,
47108,서울,2000-07-06 21:00,76.2,7,1,,995.6,1005.5,.4,20.9,25.4,,
47108,서울,2000-07-07 00:00,64.4,7,4,,995.6,1005.4,0,20,27.3,,24.7
47108,서울,2000-07-07 03:00,53.5,7,5,,994.9,1004.6,.7,19.9,30.4,,
47108,서울,2000-07-07 06:00,49.3,7,2,,992.9,1002.5,2,19.5,31.4,,
47108,서울,2000-07-07 09:00,47.9,7,4,,992.5,1002.4,.4,17.3,29.5,,
47108,서울,2000-07-07 12:00,57.2,7,4,,994.1,1003.9,1.6,16.7,25.8,33.4,
47108,서울,2000-07-07 15:00,61.4,7,3,,994.9,1004.7,.8,16.3,24.2,,
47108,서울,2000-07-07 18:00,64.4,5,1,,994.9,1004.7,0,16.3,23.4,,
47108,서울,2000-07-07 21:00,60.9,7,3,,995.5,1005.6,.6,14.4,22.3,,
47108,서울,2000-07-08 00:00,46.8,7,3,,995.9,1005.7,.4,14.2,26.5,,22.1
47108,서울,2000-07-08 03:00,39.2,9,3,,994.7,1004.3,1.2,14.9,30.3,,
47108,서울,2000-07-08 06:00,37.1,23,3,,993.7,1003.4,1,15.2,31.6,,
47108,서울,2000-07-08 09:00,46.5,23,3,,993.8,1003.5,.1,17.3,30,,
47108,서울,2000-07-08 12:00,54.4,27,2,,995.7,1005.4,1.9,17.3,27.3,29.9,
47108,서울,2000-07-08 15:00,62.2,27,3,,997,1006.9,1.1,16.9,24.6,,
47108,서울,2000-07-08 18:00,66,0,0,,997.4,1007.4,.4,16.6,23.3,,
47108,서울,2000-07-08 21:00,86.9,25,2,,998.6,1008.5,1.2,20.5,22.8,,
47108,서울,2000-07-09 00:00,69.5,20,2,,999.4,1009.2,.8,20,26,,22.7
47108,서울,2000-07-09 03:00,59.4,25,6,,999,1008.8,.4,20,28.7,,
47108,서울,2000-07-09 06:00,57.7,27,5,,999.1,1008.8,.1,20.2,29.4,,
47108,서울,2000-07-09 09:00,60.4,29,4,,999.6,1009.3,.5,20,28.4,,
47108,서울,2000-07-09 12:00,66.3,27,2,,1000.7,1010.5,1.1,19.6,26.4,30.5,
47108,서울,2000-07-09 15:00,71.1,32,1,,1001.4,1011.3,.7,19.4,25,,
47108,서울,2000-07-09 18:00,78.3,0,0,,1001,1010.9,.4,19.6,23.6,,
47108,서울,2000-07-09 21:00,80.3,0,0,,1001.7,1011.6,.7,20.2,23.8,,
47108,서울,2000-07-10 00:00,61.3,5,2,,1001.9,1011.6,.2,20.9,29.1,,22.8
47108,서울,2000-07-10 03:00,44.7,16,5,,1000.7,1010.4,1.2,18.3,31.8,,
47108,서울,2000-07-10 06:00,41.2,0,0,,999.2,1008.9,1.5,17.7,32.6,,
47108,서울,2000-07-10 09:00,47.8,16,3,,999.1,1008.8,.1,18,30.3,,
47108,서울,2000-07-10 10:00,52.6,9,1,,999,1008.8,.3,18.7,29.4,,
47108,서울,2000-07-10 11:00,55.3,11,4,,998.7,1008.4,.4,19.4,29.3,,
47108,서울,2000-07-10 12:00,61.2,14,2,0,999.1,1008.9,0,20.5,28.7,34,
47108,서울,2000-07-10 13:00,62.7,14,7,,999.3,1009,.3,20.5,28.3,,
47108,서울,2000-07-10 14:00,63.8,11,6,,998.3,1008.1,.4,20.5,28,,
47108,서울,2000-07-10 15:00,64.9,9,4,,998.1,1007.9,1,20.3,27.5,,
47108,서울,2000-07-10 16:00,76.3,9,3,,997.3,1007.1,.7,21.5,26,,
47108,서울,2000-07-10 17:00,71.4,7,4,,996.5,1006.3,.7,21,26.6,,
47108,서울,2000-07-10 18:00,93,7,1,,996.2,1006.1,1.9,22.8,24,,
47108,서울,2000-07-10 19:00,95.3,7,2,,995.4,1005.3,1.9,23.1,23.9,,
47108,서울,2000-07-10 20:00,94.7,7,1,,994.8,1004.7,1.7,23.1,24,,
47108,서울,2000-07-10 21:00,91.3,11,1,,994.9,1004.7,1.3,22.7,24.2,,
47108,서울,2000-07-10 22:00,91.9,11,3,,994.4,1004.3,1,23,24.4,,
47108,서울,2000-07-10 23:00,86.6,14,4,,994.3,1004.1,.5,22.9,25.3,,
47108,서울,2000-07-11 00:00,79.1,20,5,13,994.1,1003.9,.8,22.1,26,,23.6
47108,서울,2000-07-11 01:00,72.2,20,13,,994,1003.8,.4,21,26.4,,
47108,서울,2000-07-11 03:00,82.9,20,12,,994.2,1004,.1,21.2,24.3,,
47108,서울,2000-07-11 06:00,87.9,20,8,,993.3,1003.2,.9,20.5,22.6,,
47108,서울,2000-07-11 09:00,92.9,20,12,,992.4,1002.3,.9,20.4,21.6,,
47108,서울,2000-07-11 12:00,92.9,20,12,,992.4,1002.3,.9,20.4,21.6,,
47108,서울,2000-07-11 15:00,94.6,23,10,,994.1,1004.1,.1,19.3,20.2,,
47108,서울,2000-07-11 18:00,91.8,23,9,,990.6,1000.5,3.5,20.9,22.3,,
47108,서울,2000-07-11 21:00,84.8,27,3,,991.5,1001.3,.9,20.4,23.1,,
47108,서울,2000-07-12 00:00,79.9,25,3,9,992.5,1002.4,1,20.7,24.4,,20.1
47108,서울,2000-07-12 03:00,71.5,20,11,,992.4,1002.1,.1,21.7,27.3,,
47108,서울,2000-07-12 06:00,74.9,20,4,,992,1001.8,.4,21.5,26.3,,
47108,서울,2000-07-12 09:00,70.6,23,4,,991.8,1001.6,.2,21.2,27,,
47108,서울,2000-07-12 12:00,82,23,4,0,993.4,1003.3,1.6,21.9,25.2,28.7,
47108,서울,2000-07-12 15:00,83.9,20,9,,993.9,1003.8,.5,21.3,24.2,,
47108,서울,2000-07-12 18:00,87.5,20,4,,993.6,1003.4,.3,21.3,23.5,,
47108,서울,2000-07-12 21:00,89.1,20,2,,994.1,1003.9,.5,21.4,23.3,,
47108,서울,2000-07-13 00:00,89.7,23,2,,994.8,1004.6,.7,22.5,24.3,,23.1
47108,서울,2000-07-13 03:00,66.6,23,5,,994.5,1004.2,.3,21.2,28,,
47108,서울,2000-07-13 06:00,63.7,25,4,,994.2,1003.9,.3,22,29.6,,
47108,서울,2000-07-13 09:00,70.7,23,5,,994.4,1004.2,.2,21.6,27.4,,
47108,서울,2000-07-13 12:00,82.3,23,4,,995.8,1005.7,1.4,20.7,23.9,31,
47108,서울,2000-07-13 15:00,83.8,23,6,,996.3,1006.2,.5,20.8,23.7,,
47108,서울,2000-07-13 18:00,84.8,23,3,,996.4,1006.3,.1,20.8,23.5,,
47108,서울,2000-07-13 21:00,85.4,0,0,,995.9,1005.9,.5,20.9,23.5,,
47108,서울,2000-07-14 00:00,79.1,11,1,,996,1006,.1,21.6,25.5,,23
47108,서울,2000-07-14 03:00,71.1,0,0,,995.3,1005.3,.7,21.8,27.5,,
47108,서울,2000-07-14 06:00,64.5,13,2,,994.9,1004.6,.4,21.9,29.3,,
47108,서울,2000-07-14 09:00,57.2,16,2,,993.6,1003.3,1.3,20.7,30.1,,
47108,서울,2000-07-14 12:00,68.9,18,1,,994,1003.7,.4,21,27.2,30.6,
47108,서울,2000-07-14 15:00,68.3,0,0,,996.4,1006.4,2.4,20,26.3,,
47108,서울,2000-07-14 18:00,73.1,9,1,,995.7,1005.6,.7,20.8,26,,
47108,서울,2000-07-14 21:00,81.9,2,1,,995.3,1005.1,.4,21.3,24.6,,
47108,서울,2000-07-15 00:00,77.3,16,3,,995.9,1005.7,.6,22.4,26.7,,24
47108,서울,2000-07-15 03:00,65.3,18,2,,997.2,1007,1.3,20.7,27.8,,
47108,서울,2000-07-15 06:00,67.8,23,4,,996.8,1006.6,.4,21.5,28,,
47108,서울,2000-07-15 09:00,68.5,23,3,,997.4,1007.1,.6,20.8,27.1,,
47108,서울,2000-07-15 12:00,79.5,23,3,,999.3,1009.1,1.9,21.7,25.5,30.7,
47108,서울,2000-07-15 15:00,80.4,25,3,,1000.2,1010.1,.9,21.1,24.7,,
47108,서울,2000-07-15 18:00,80.8,18,2,,1000.4,1010.5,.2,20.7,24.2,,
47108,서울,2000-07-15 21:00,85.4,25,3,,1000.8,1010.9,.4,21,23.6,,
47108,서울,2000-07-16 00:00,77.5,20,5,,1001.6,1011.5,.8,20.7,24.9,,23.5
47108,서울,2000-07-16 03:00,68,20,7,,1002.4,1012.2,.8,20.2,26.6,,
47108,서울,2000-07-16 06:00,69.8,25,3,,1002.4,1012.3,0,21.4,27.4,,
47108,서울,2000-07-16 09:00,81.5,23,3,,1001.5,1011.4,.9,22.3,25.7,,
47108,서울,2000-07-16 12:00,85,23,2,,1001.5,1011.4,0,22.4,25.1,28.6,
47108,서울,2000-07-16 15:00,85,23,6,,1001.8,1011.7,.3,22.6,25.3,,
47108,서울,2000-07-16 18:00,86.6,23,2,,1001.3,1011.2,.5,22.9,25.3,,
47108,서울,2000-07-16 21:00,87.6,23,3,,1001.5,1011.4,.2,23,25.2,,
47108,서울,2000-07-17 00:00,82.5,23,3,0,1001.7,1011.6,.2,22.6,25.8,,25.1
47108,서울,2000-07-17 03:00,65.5,23,9,,1001,1010.9,.7,21.6,28.7,,
47108,서울,2000-07-17 06:00,66.2,27,5,,999.8,1009.6,1.2,21.2,28.1,,
47108,서울,2000-07-17 09:00,65,25,3,,998.1,1007.8,1.7,21.1,28.3,,
47108,서울,2000-07-17 12:00,79.1,27,3,0,998.9,1008.7,.8,22.2,26.1,30.5,
47108,서울,2000-07-17 15:00,77.7,27,5,,999.2,1009.1,.3,21.7,25.9,,
47108,서울,2000-07-17 18:00,83.5,0,0,,999.1,1009,.1,22.6,25.6,,
47108,서울,2000-07-17 21:00,86.6,25,1,,998.8,1008.7,.3,22.8,25.2,,
47108,서울,2000-07-18 00:00,75.5,23,3,0,998.8,1008.6,0,22.2,26.9,,25.1
47108,서울,2000-07-18 03:00,69.6,32,3,,998.5,1008.3,.3,22.6,28.7,,
47108,서울,2000-07-18 06:00,60,32,2,,997.1,1006.8,1.4,22.5,31.2,,
47108,서울,2000-07-18 09:00,80.8,27,3,,996.3,1006.1,.8,24.4,28,,
47108,서울,2000-07-18 12:00,77.9,0,0,2,997.2,1007,.9,23.1,27.3,32,
47108,서울,2000-07-18 15:00,76.9,0,0,,997.3,1007.1,.1,22.5,26.9,,
47108,서울,2000-07-18 18:00,93.6,29,1,,997.2,1007.1,.1,24,25.1,,
47108,서울,2000-07-18 21:00,95.3,0,0,,997.4,1007.3,.2,24.2,25,,
47108,서울,2000-07-19 00:00,82.2,14,2,5,996.9,1006.7,.5,23.7,27,,24.7
47108,서울,2000-07-19 03:00,75.2,20,4,,997.6,1007.4,.7,23.3,28.1,,
47108,서울,2000-07-19 06:00,70.5,16,3,,996.9,1006.7,.7,22.7,28.6,,
47108,서울,2000-07-19 09:00,75.2,25,4,,996.8,1006.5,.1,23.3,28.1,,
47108,서울,2000-07-19 12:00,93.1,0,0,11,998.2,1007.9,1.4,24.4,25.6,28.9,
47108,서울,2000-07-19 15:00,93.1,0,0,,999.1,1009,.9,24.3,25.5,,
47108,서울,2000-07-19 18:00,93.1,0,0,,998.2,1008,.9,24.4,25.6,,
47108,서울,2000-07-19 21:00,92,25,3,,1000.6,1010.5,2.4,24.3,25.7,,
47108,서울,2000-07-20 00:00,84.7,0,0,2,999,1008.8,0,24.5,27.3,,25.2
47108,서울,2000-07-20 03:00,68.7,20,7,,999.4,1009.1,.4,24,30.4,,
47108,서울,2000-07-20 06:00,61.8,20,5,,997.9,1007.7,1.5,23.1,31.3,,
47108,서울,2000-07-20 09:00,71.4,23,5,,997.9,1007.6,0,23.1,28.8,,
47108,서울,2000-07-20 12:00,76.9,23,5,0,998.5,1008.3,.6,22.7,27.1,31.8,
47108,서울,2000-07-20 15:00,79.2,23,10,,998.6,1008.4,.1,22.7,26.6,,
47108,서울,2000-07-20 18:00,82.1,23,5,,998,1007.8,.6,22.9,26.2,,
47108,서울,2000-07-20 21:00,84.5,20,5,,997.6,1007.4,.4,22.8,25.6,,
47108,서울,2000-07-21 00:00,84.6,23,5,,996.8,1006.7,.8,23.3,26.1,,25.6
47108,서울,2000-07-21 03:00,77.5,23,12,,995.9,1005.7,.9,23.7,28,,
47108,서울,2000-07-21 06:00,69.4,23,8,,994,1003.7,1.9,23.3,29.5,,
47108,서울,2000-07-21 09:00,68.5,23,7,,992.7,1002.5,1.3,22.7,29.1,,
47108,서울,2000-07-21 12:00,81.7,23,6,,992.9,1002.7,.2,23.3,26.7,30.6,
47108,서울,2000-07-21 15:00,85.6,23,8,,992.5,1002.5,.4,23.2,25.8,,
47108,서울,2000-07-21 18:00,85.1,23,6,,989.9,999.5,2.6,23.1,25.8,,
47108,서울,2000-07-21 21:00,86.1,23,8,,989,998.7,.8,23.3,25.8,,
47108,서울,2000-07-22 00:00,95.9,25,3,37,989.5,999.4,.4,23.4,24.1,,24.1
47108,서울,2000-07-22 03:00,96.5,23,9,,988.6,998.5,.9,23.5,24.1,,
47108,서울,2000-07-22 06:00,96.5,23,4,,987.3,997.1,1.3,23.9,24.5,,
47108,서울,2000-07-22 09:00,95.9,20,3,,986.6,996.4,.7,23.4,24.1,,
47108,서울,2000-07-22 12:00,95.9,23,3,24,987.4,997.2,.8,23.3,24,26.1,
47108,서울,2000-07-22 15:00,95.3,20,5,,988.1,997.9,.7,23.5,24.3,,
47108,서울,2000-07-22 18:00,95.3,20,3,,987.1,996.9,1,23.5,24.3,,
47108,서울,2000-07-22 21:00,91.3,16,1,,987.3,997.1,.2,21.5,23,,
47108,서울,2000-07-23 00:00,81.2,16,3,,988.1,998.1,.8,20.1,23.5,,22.7
47108,서울,2000-07-23 03:00,66.2,18,3,,987.6,997.4,.5,19.1,25.9,,
47108,서울,2000-07-23 06:00,57.7,20,2,,986.5,996,1.1,18.7,27.8,,
47108,서울,2000-07-23 09:00,58.8,23,3,,986.3,996,.2,18.9,27.7,,
47108,서울,2000-07-23 12:00,72.9,16,3,,987.6,997.3,1.3,20,25.2,29.5,
47108,서울,2000-07-23 15:00,78.9,25,2,,987.7,997.5,.1,20.4,24.3,,
47108,서울,2000-07-23 18:00,82.8,7,1,,987.5,997.3,.2,20.7,23.8,,
47108,서울,2000-07-23 21:00,85.3,7,1,,988.5,998.4,1,20.2,22.8,,
47108,서울,2000-07-24 00:00,78.1,7,1,,990.1,999.9,1.6,21.2,25.3,,22.6
47108,서울,2000-07-24 03:00,63.5,23,7,,990.2,999.9,.1,20.7,28.3,,
47108,서울,2000-07-24 06:00,52.8,25,4,,989.7,999.3,.5,19.4,30.1,,
47108,서울,2000-07-24 08:00,,27,9,,,,,,29.3,,
47108,서울,2000-07-24 09:00,52.7,27,4,,990,999.7,.3,18,28.6,,
47108,서울,2000-07-24 12:00,67,27,3,,991.4,1001.1,1.4,19.3,25.9,31,
47108,서울,2000-07-24 15:00,79.5,29,1,,991.9,1001.8,.5,21.1,24.9,,
47108,서울,2000-07-24 18:00,91.3,25,2,,992.1,1002.1,.2,21.2,22.7,,
47108,서울,2000-07-24 21:00,84.7,23,2,,992.5,1002.5,.4,19.8,22.5,,
47108,서울,2000-07-25 00:00,76,23,2,,993.3,1003.2,.8,19.5,24,,22.3
47108,서울,2000-07-25 03:00,62.5,27,3,,993,1002.8,.3,19.5,27.3,,
47108,서울,2000-07-25 06:00,61.2,27,7,,991.7,1001.4,1.3,20.2,28.4,,
47108,서울,2000-07-25 09:00,68.1,27,5,,991.6,1001.3,.1,20.8,27.2,,
47108,서울,2000-07-25 12:00,70.4,29,4,,992.5,1002.3,.9,19.9,25.7,29.7,-37.1
47108,서울,2000-07-25 15:00,79.4,0,0,,992.9,1002.7,.4,20.5,24.3,,
47108,서울,2000-07-25 18:00,84.3,2,1,,992.7,1002.6,.2,20.2,23,,
47108,서울,2000-07-25 21:00,88.4,0,0,,993.5,1003.4,.8,20,22,,
47108,서울,2000-07-26 00:00,67.9,5,2,,994.2,1004,.7,19.7,26.1,,21.7
47108,서울,2000-07-26 03:00,55.5,5,2,,993.5,1003.3,.7,20.4,30.3,,
47108,서울,2000-07-26 06:00,50.1,32,1,,992.4,1002.1,1.1,19.4,31,,
47108,서울,2000-07-26 09:00,63.3,27,4,,991.8,1001.4,.6,21.6,29.3,,
47108,서울,2000-07-26 12:00,68.9,27,1,,993,1002.8,1.2,20.7,26.9,31.9,
47108,서울,2000-07-26 15:00,72.6,0,0,,993.3,1003.1,.3,20.5,25.8,,
47108,서울,2000-07-26 18:00,77.5,0,0,,993.9,1003.7,.6,20.5,24.7,,
47108,서울,2000-07-26 21:00,79.8,5,1,,994,1003.9,.1,20.2,23.9,,
47108,서울,2000-07-27 00:00,71.9,5,1,,994,1003.8,0,21.5,27,,23.5
47108,서울,2000-07-27 03:00,57,14,3,,994,1003.7,0,21.2,30.7,,
47108,서울,2000-07-27 06:00,30.1,16,3,,993.1,1002.7,.9,12.6,32.3,,
47108,서울,2000-07-27 09:00,59.8,27,4,,992.9,1002.5,.2,21.6,30.3,,
47108,서울,2000-07-27 12:00,72.5,29,2,,994,1003.7,1.1,22.4,27.8,33.1,
47108,서울,2000-07-27 15:00,73.7,0,0,,994.3,1004,.3,21.7,26.8,,
47108,서울,2000-07-27 18:00,70,0,0,,993.4,1003.1,.9,20.4,26.3,,
47108,서울,2000-07-27 21:00,67.4,5,1,,994.4,1004.2,1,19.3,25.8,,
47108,서울,2000-07-28 00:00,60.5,9,2,,995.3,1005.1,.9,18.9,27.2,,25.5
47108,서울,2000-07-28 03:00,53.9,14,2,,995.1,1004.8,.2,18.9,29.2,,
47108,서울,2000-07-28 06:00,58.5,36,1,,993.5,1003.2,1.6,20.8,29.8,,
47108,서울,2000-07-28 09:00,61.8,32,2,,992.8,1002.4,.7,21.2,29.3,,
47108,서울,2000-07-28 12:00,64.2,29,1,,993.3,1003,.5,20.9,28.3,31.7,
47108,서울,2000-07-28 15:00,75.1,0,0,,993.3,1003.1,0,22.5,27.3,,
47108,서울,2000-07-28 18:00,78.7,7,1,,991.7,1001.5,1.6,22.1,26.1,,
47108,서울,2000-07-28 21:00,75.3,5,1,,991.1,1000.9,.6,21.3,26,,
47108,서울,2000-07-29 00:00,69.9,11,2,,990.7,1000.4,.4,22.1,28.1,,25.8
47108,서울,2000-07-29 03:00,65.7,18,5,,990.3,999.9,.4,22.3,29.4,,
47108,서울,2000-07-29 06:00,90.9,20,4,,989.4,999.2,.9,24.5,26.1,,
47108,서울,2000-07-29 09:00,68.3,27,4,,988,997.6,1.4,21.9,28.3,,
47108,서울,2000-07-29 12:00,76,0,0,5,988.8,998.5,.8,22.7,27.3,29.7,
47108,서울,2000-07-29 15:00,85.1,7,1,,988.2,997.9,.6,23.7,26.4,,
47108,서울,2000-07-29 18:00,88.7,5,1,,986.7,996.5,1.5,23.5,25.5,,
47108,서울,2000-07-29 21:00,89.2,0,0,,986.4,996.1,.3,23.5,25.4,,
47108,서울,2000-07-30 00:00,81.5,27,2,.6,988.9,998.8,2.5,17.9,21.2,,20.9
47108,서울,2000-07-30 03:00,74.3,7,2,,988.9,998.8,0,17.8,22.6,,
47108,서울,2000-07-30 06:00,71.8,5,2,,987.1,997,1.8,18.3,23.7,,
47108,서울,2000-07-30 09:00,71,5,1,,987.3,997,.2,18.8,24.4,,
47108,서울,2000-07-30 12:00,74.9,7,1,.8,988,998,.7,18.6,23.3,26.6,
47108,서울,2000-07-30 15:00,68.6,7,1,,988,998,0,17.1,23.2,,
47108,서울,2000-07-30 18:00,76.6,5,1,,987.4,997.3,.6,17.8,22.1,,
47108,서울,2000-07-30 21:00,86.2,5,1,,987.7,997.7,.3,18.5,20.9,,
47108,서울,2000-07-31 00:00,78.2,2,1,.4,988.7,998.5,1,19.3,23.3,,20.7
47108,서울,2000-07-31 03:00,55.2,25,4,,989.2,998.9,.5,17.8,27.6,,
47108,서울,2000-07-31 06:00,50.5,32,4,,989.4,999.1,.2,16.4,27.6,,
47108,서울,2000-07-31 09:00,47.7,34,1,,990.3,1000,.9,16.8,29,,
47108,서울,2000-07-31 12:00,69.3,27,4,,992.8,1002.7,2.5,18.6,24.6,30.4,
47108,서울,2000-07-31 15:00,74.6,29,1,,994.6,1004.4,1.8,19.2,24,,
47108,서울,2000-07-31 18:00,79.2,23,2,,995.3,1005.2,.7,19,22.8,,
47108,서울,2000-07-31 21:00,86.7,0,0,,996.5,1006.5,1.2,19,21.3,,
47108,서울,2000-08-01 00:00,69.3,5,1,,998,1007.8,1.5,18.8,24.8,,21.2
47108,서울,2000-08-01 03:00,54,23,6,,997.9,1007.7,.1,18.1,28.3,,
47108,서울,2000-08-01 06:00,52.9,29,2,,996.8,1006.6,1.1,18.9,29.5,,
47108,서울,2000-08-01 09:00,61.7,25,6,,996.8,1006.6,0,21,29.1,,
47108,서울,2000-08-01 12:00,71.3,29,2,,998.6,1008.5,1.8,20.7,26.3,31.2,
47108,서울,2000-08-01 15:00,71.1,0,0,,999.6,1009.5,1,19.4,25,,
47108,서울,2000-08-01 18:00,79.3,0,0,,999.6,1009.6,0,20.3,24.1,,
47108,서울,2000-08-01 21:00,87.4,0,0,,1000.2,1010.1,.6,20.6,22.8,,
47108,서울,2000-08-02 00:00,66.2,5,1,,1000.5,1010.3,.3,21.2,28.1,,22.6
47108,서울,2000-08-02 03:00,44.2,0,0,,999.6,1009.3,.9,18.1,31.8,,
47108,서울,2000-08-02 06:00,30.3,5,3,,997.9,1007.5,1.7,14.2,34.1,,
